,ScientificName,Run,bam,bam_exists,fasta,fasta_exists,bigwig,bigwig_exists
9423,Homo sapiens,SRR24230485,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230485.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230485.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230485.bw,False
9424,Homo sapiens,SRR24230480,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230480.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230480.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230480.bw,False
9425,Homo sapiens,SRR24230481,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230481.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230481.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230481.bw,False
9426,Homo sapiens,SRR24230482,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230482.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230482.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230482.bw,False
9427,Homo sapiens,SRR24230483,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230483.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230483.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230483.bw,False
9428,Homo sapiens,SRR24230471,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230471.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230471.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230471.bw,False
9429,Homo sapiens,SRR24230470,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230470.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230470.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230470.bw,False
9430,Homo sapiens,SRR24230469,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230469.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230469.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230469.bw,False
9431,Homo sapiens,SRR24230468,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230468.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230468.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230468.bw,False
9432,Homo sapiens,SRR24230467,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230467.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230467.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230467.bw,False
9433,Homo sapiens,SRR24230464,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230464.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230464.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230464.bw,False
9434,Homo sapiens,SRR24230465,/data2/Jack/RDP-Files/bams/bams/SRR242/SRR24230465.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR242/SRR24230465.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR242/SRR24230465.bw,False
9435,Saccharomyces cerevisiae,SRR24451169,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451169.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451169.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451169.bw,False
9436,Saccharomyces cerevisiae,SRR24451168,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451168.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451168.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451168.bw,False
9437,Saccharomyces cerevisiae,SRR24451167,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451167.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451167.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451167.bw,False
9438,Saccharomyces cerevisiae,SRR24451166,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451166.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451166.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451166.bw,False
9439,Saccharomyces cerevisiae,SRR24451161,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451161.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451161.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451161.bw,False
9440,Saccharomyces cerevisiae,SRR24451160,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451160.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451160.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451160.bw,False
9441,Saccharomyces cerevisiae,SRR24451159,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451159.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451159.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451159.bw,False
9442,Saccharomyces cerevisiae,SRR24451158,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451158.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451158.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451158.bw,False
9443,Mus musculus,SRR24451447,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451447.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451447.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451447.bw,False
9444,Mus musculus,SRR24451446,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451446.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451446.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451446.bw,False
9445,Mus musculus,SRR24451445,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451445.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451445.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451445.bw,False
9446,Mus musculus,SRR24451444,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451444.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451444.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451444.bw,False
9447,Mus musculus,SRR24451443,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451443.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451443.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451443.bw,False
9448,Mus musculus,SRR24451442,/data2/Jack/RDP-Files/bams/bams/SRR244/SRR24451442.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR244/SRR24451442.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR244/SRR24451442.bw,False
9449,Drosophila melanogaster,SRR24525367,/data2/Jack/RDP-Files/bams/bams/SRR245/SRR24525367.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR245/SRR24525367.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR245/SRR24525367.bw,False
9450,Drosophila melanogaster,SRR24525366,/data2/Jack/RDP-Files/bams/bams/SRR245/SRR24525366.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR245/SRR24525366.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR245/SRR24525366.bw,False
9451,Drosophila melanogaster,SRR24525365,/data2/Jack/RDP-Files/bams/bams/SRR245/SRR24525365.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR245/SRR24525365.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR245/SRR24525365.bw,False
9452,Drosophila melanogaster,SRR24525364,/data2/Jack/RDP-Files/bams/bams/SRR245/SRR24525364.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR245/SRR24525364.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR245/SRR24525364.bw,False
9453,Drosophila melanogaster,SRR24525363,/data2/Jack/RDP-Files/bams/bams/SRR245/SRR24525363.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR245/SRR24525363.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR245/SRR24525363.bw,False
9454,Drosophila melanogaster,SRR24525362,/data2/Jack/RDP-Files/bams/bams/SRR245/SRR24525362.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR245/SRR24525362.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR245/SRR24525362.bw,False
9455,Mus musculus,SRR24765985,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765985.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765985.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765985.bw,False
9456,Mus musculus,SRR24765957,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765957.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765957.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765957.bw,False
9457,Mus musculus,SRR24765984,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765984.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765984.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765984.bw,False
9458,Mus musculus,SRR24765958,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765958.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765958.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765958.bw,False
9459,Mus musculus,SRR24765983,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765983.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765983.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765983.bw,False
9460,Mus musculus,SRR24765959,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765959.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765959.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765959.bw,False
9461,Mus musculus,SRR24765982,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765982.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765982.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765982.bw,False
9462,Mus musculus,SRR24765940,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765940.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765940.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765940.bw,False
9463,Mus musculus,SRR24765956,/data2/Jack/RDP-Files/bams/bams/SRR247/SRR24765956.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR247/SRR24765956.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR247/SRR24765956.bw,False
9464,Homo sapiens,SRR24898156,/data2/Jack/RDP-Files/bams/bams/SRR248/SRR24898156.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR248/SRR24898156.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR248/SRR24898156.bw,False
9465,Homo sapiens,SRR24898155,/data2/Jack/RDP-Files/bams/bams/SRR248/SRR24898155.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR248/SRR24898155.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR248/SRR24898155.bw,False
9466,Homo sapiens,SRR24898154,/data2/Jack/RDP-Files/bams/bams/SRR248/SRR24898154.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR248/SRR24898154.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR248/SRR24898154.bw,False
9467,Homo sapiens,SRR24898153,/data2/Jack/RDP-Files/bams/bams/SRR248/SRR24898153.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR248/SRR24898153.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR248/SRR24898153.bw,False
9468,Homo sapiens,SRR24898152,/data2/Jack/RDP-Files/bams/bams/SRR248/SRR24898152.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR248/SRR24898152.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR248/SRR24898152.bw,False
9469,Homo sapiens,SRR24898151,/data2/Jack/RDP-Files/bams/bams/SRR248/SRR24898151.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR248/SRR24898151.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR248/SRR24898151.bw,False
9470,Homo sapiens,SRR24898150,/data2/Jack/RDP-Files/bams/bams/SRR248/SRR24898150.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR248/SRR24898150.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR248/SRR24898150.bw,False
9471,Homo sapiens,SRR24898149,/data2/Jack/RDP-Files/bams/bams/SRR248/SRR24898149.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR248/SRR24898149.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR248/SRR24898149.bw,False
9472,Mus musculus,SRR24972764,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972764.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972764.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972764.bw,False
9473,Mus musculus,SRR24972763,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972763.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972763.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972763.bw,False
9474,Mus musculus,SRR24972762,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972762.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972762.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972762.bw,False
9475,Mus musculus,SRR24972761,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972761.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972761.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972761.bw,False
9476,Mus musculus,SRR24972760,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972760.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972760.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972760.bw,False
9477,Mus musculus,SRR24972759,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972759.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972759.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972759.bw,False
9478,Mus musculus,SRR24972758,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972758.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972758.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972758.bw,False
9479,Mus musculus,SRR24972757,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972757.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972757.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972757.bw,False
9480,Mus musculus,SRR24972756,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972756.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972756.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972756.bw,False
9481,Mus musculus,SRR24972755,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972755.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972755.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972755.bw,False
9482,Mus musculus,SRR24972754,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972754.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972754.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972754.bw,False
9483,Mus musculus,SRR24972753,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972753.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972753.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972753.bw,False
9484,Mus musculus,SRR24972752,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972752.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972752.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972752.bw,False
9485,Mus musculus,SRR24972751,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972751.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972751.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972751.bw,False
9486,Mus musculus,SRR24972750,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972750.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972750.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972750.bw,False
9487,Mus musculus,SRR24972749,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972749.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972749.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972749.bw,False
9488,Homo sapiens,SRR24972748,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972748.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972748.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972748.bw,False
9489,Homo sapiens,SRR24972747,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972747.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972747.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972747.bw,False
9490,Homo sapiens,SRR24972746,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972746.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972746.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972746.bw,False
9491,Homo sapiens,SRR24972745,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972745.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972745.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972745.bw,False
9492,Homo sapiens,SRR24972744,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972744.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972744.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972744.bw,False
9493,Homo sapiens,SRR24972743,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972743.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972743.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972743.bw,False
9494,Homo sapiens,SRR24972742,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972742.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972742.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972742.bw,False
9495,Homo sapiens,SRR24972741,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972741.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972741.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972741.bw,False
9496,Homo sapiens,SRR24972740,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972740.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972740.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972740.bw,False
9497,Homo sapiens,SRR24972739,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972739.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972739.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972739.bw,False
9498,Homo sapiens,SRR24972738,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972738.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972738.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972738.bw,False
9499,Homo sapiens,SRR24972737,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972737.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972737.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972737.bw,False
9500,Homo sapiens,SRR24972736,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972736.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972736.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972736.bw,False
9501,Homo sapiens,SRR24972735,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972735.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972735.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972735.bw,False
9502,Homo sapiens,SRR24972734,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972734.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972734.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972734.bw,False
9503,Homo sapiens,SRR24972733,/data2/Jack/RDP-Files/bams/bams/SRR249/SRR24972733.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR249/SRR24972733.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR249/SRR24972733.bw,False
9504,Arabidopsis thaliana,SRR25120047,/data2/Jack/RDP-Files/bams/bams/SRR251/SRR25120047.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR251/SRR25120047.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR251/SRR25120047.bw,False
9505,Arabidopsis thaliana,SRR25120046,/data2/Jack/RDP-Files/bams/bams/SRR251/SRR25120046.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR251/SRR25120046.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR251/SRR25120046.bw,False
9506,Arabidopsis thaliana,SRR25120045,/data2/Jack/RDP-Files/bams/bams/SRR251/SRR25120045.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR251/SRR25120045.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR251/SRR25120045.bw,False
9507,Arabidopsis thaliana,SRR25120044,/data2/Jack/RDP-Files/bams/bams/SRR251/SRR25120044.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR251/SRR25120044.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR251/SRR25120044.bw,False
9508,Arabidopsis thaliana,SRR25120041,/data2/Jack/RDP-Files/bams/bams/SRR251/SRR25120041.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR251/SRR25120041.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR251/SRR25120041.bw,False
9509,Arabidopsis thaliana,SRR25120040,/data2/Jack/RDP-Files/bams/bams/SRR251/SRR25120040.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR251/SRR25120040.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR251/SRR25120040.bw,False
9510,Arabidopsis thaliana,SRR25120039,/data2/Jack/RDP-Files/bams/bams/SRR251/SRR25120039.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR251/SRR25120039.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR251/SRR25120039.bw,False
9511,Arabidopsis thaliana,SRR25120038,/data2/Jack/RDP-Files/bams/bams/SRR251/SRR25120038.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR251/SRR25120038.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR251/SRR25120038.bw,False
9512,Saccharomyces cerevisiae,SRR014368,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014368.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014368.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014368.bw,False
9513,Saccharomyces cerevisiae,SRR014369,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014369.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014369.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014369.bw,False
9514,Saccharomyces cerevisiae,SRR014370,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014370.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014370.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014370.bw,False
9515,Saccharomyces cerevisiae,SRR014371,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014371.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014371.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014371.bw,False
9516,Saccharomyces cerevisiae,SRR014372,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014372.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014372.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014372.bw,False
9517,Saccharomyces cerevisiae,SRR014373,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014373.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014373.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014373.bw,False
9518,Saccharomyces cerevisiae,SRR014374,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014374.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014374.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014374.bw,False
9519,Saccharomyces cerevisiae,SRR014375,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014375.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014375.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014375.bw,False
9520,Saccharomyces cerevisiae,SRR014376,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014376.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014376.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014376.bw,False
9521,Saccharomyces cerevisiae,SRR014377,/data2/Jack/RDP-Files/bams/bams/SRR014/SRR014377.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR014/SRR014377.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR014/SRR014377.bw,False
